Entity,Code,Day,Monthly CO2 emissions from international aviation,Monthly CO2 emissions from domestic aviation,Monthly CO2 total emissions from aviation
Montenegro,MNE,2020-04-15,92.494,,
Montenegro,MNE,2020-05-15,169.194,,
Montenegro,MNE,2020-06-15,648.72,,
Montenegro,MNE,2020-07-15,4784.59,0.994852,4785.5845
Montenegro,MNE,2020-08-15,5683.17,0.783888,5683.9536
Montenegro,MNE,2020-09-15,5035.01,2.35166,5037.3613
Montenegro,MNE,2020-10-15,2710.33,79.2315,2789.5615
Montenegro,MNE,2020-11-15,1344.53,40.6861,1385.2162
Montenegro,MNE,2020-12-15,1644.37,80.0154,1724.3854
Montenegro,MNE,2021-01-15,1207.57,0.783888,1208.3539
Montenegro,MNE,2021-02-15,1160.73,58.6775,1219.4075
Montenegro,MNE,2021-03-15,1765.35,39.1183,1804.4683
Montenegro,MNE,2021-04-15,2127.14,100.147,2227.2869
Montenegro,MNE,2021-05-15,3969.62,39.1183,4008.7385
Montenegro,MNE,2021-06-15,8974.36,39.1183,9013.479
Montenegro,MNE,2021-07-15,14771.1,59.6724,14830.772
Montenegro,MNE,2021-08-15,16315.1,,
Montenegro,MNE,2021-09-15,11775.3,21.9108,11797.211
Montenegro,MNE,2021-10-15,5284.52,3.34652,5287.8667
Montenegro,MNE,2021-11-15,3013.5,4.1304,3017.6304
Montenegro,MNE,2021-12-15,3151.88,0.783888,3152.6638
Montenegro,MNE,2022-01-15,2668.68,3.34652,2672.0264
Montenegro,MNE,2022-02-15,2664.67,32.3123,2696.9822
Montenegro,MNE,2022-03-15,3370.9,55.58,3426.48
Montenegro,MNE,2022-04-15,5081.2,4.73209,5085.932
Montenegro,MNE,2022-05-15,7254.62,42.4648,7297.085
Montenegro,MNE,2022-06-15,10557.7,42.2539,10599.954
Montenegro,MNE,2022-07-15,14931.7,28.2419,14959.942
Montenegro,MNE,2022-08-15,14330.1,27.726,14357.825
Montenegro,MNE,2022-09-15,10550.5,103.283,10653.783
Montenegro,MNE,2022-10-15,7126.89,50.1336,7177.024
Montenegro,MNE,2022-11-15,3963.49,142.289,4105.779
Montenegro,MNE,2022-12-15,3800.03,4.34137,3804.3713
Montenegro,MNE,2023-01-15,4004.66,61.0292,4065.6892
Montenegro,MNE,2023-02-15,3573.83,0.783888,3574.614
Montenegro,MNE,2023-03-15,4569.43,39.9022,4609.3325
Morocco,MAR,2019-01-15,176969,10356.4,187325.4
Morocco,MAR,2019-02-15,154760,9446.86,164206.86
Morocco,MAR,2019-03-15,160537,9279.78,169816.78
Morocco,MAR,2019-04-15,172996,10180,183176
Morocco,MAR,2019-05-15,168043,9177.11,177220.11
Morocco,MAR,2019-06-15,202638,10959,213597
Morocco,MAR,2019-07-15,235678,12017.4,247695.4
Morocco,MAR,2019-08-15,245309,12176.4,257485.4
Morocco,MAR,2019-09-15,201655,11256.8,212911.8
Morocco,MAR,2019-10-15,188608,11579.8,200187.8
Morocco,MAR,2019-11-15,172708,10243.4,182951.4
Morocco,MAR,2019-12-15,190589,11075.2,201664.2
Morocco,MAR,2020-01-15,181999,12034.4,194033.4
Morocco,MAR,2020-02-15,170398,10959.7,181357.7
Morocco,MAR,2020-03-15,91249.7,6936.25,98185.95
Morocco,MAR,2020-04-15,5006.12,,
Morocco,MAR,2020-05-15,5356.06,9.84004,5365.9
Morocco,MAR,2020-06-15,7986.14,371.317,8357.457
Morocco,MAR,2020-07-15,22545.7,3574.1,26119.799
Morocco,MAR,2020-08-15,31395.7,4866.45,36262.15
Morocco,MAR,2020-09-15,30175.9,4830.43,35006.332
Morocco,MAR,2020-10-15,34464.1,4698.26,39162.36
Morocco,MAR,2020-11-15,36117.3,4937.06,41054.36
Morocco,MAR,2020-12-15,55315.9,5630.57,60946.47
Morocco,MAR,2021-01-15,57125.2,6004.03,63129.23
Morocco,MAR,2021-02-15,42080.4,5060.12,47140.52
Morocco,MAR,2021-03-15,36773.2,5519.39,42292.59
Morocco,MAR,2021-04-15,24274.3,4417.68,28691.98
Morocco,MAR,2021-05-15,29046.6,5387.89,34434.49
Morocco,MAR,2021-06-15,63911,6424.07,70335.07
Morocco,MAR,2021-07-15,134994,7440.05,142434.05
Morocco,MAR,2021-08-15,140723,7249.59,147972.6
Morocco,MAR,2021-09-15,113784,6721.78,120505.78
Morocco,MAR,2021-10-15,99408.7,7496.42,106905.125
Morocco,MAR,2021-11-15,102113,7235.1,109348.1
Morocco,MAR,2021-12-15,22805.1,6271.58,29076.68
Morocco,MAR,2022-01-15,14809.3,5621.84,20431.14
Morocco,MAR,2022-02-15,72194.2,6644.63,78838.836
Morocco,MAR,2022-03-15,126093,8537.19,134630.19
Morocco,MAR,2022-04-15,131332,7717.54,139049.55
Morocco,MAR,2022-05-15,155349,8815.98,164164.98
Morocco,MAR,2022-06-15,172496,11114.3,183610.3
Morocco,MAR,2022-07-15,193430,9259.87,202689.88
Morocco,MAR,2022-08-15,190868,8808.56,199676.56
Morocco,MAR,2022-09-15,166679,8817.93,175496.94
Morocco,MAR,2022-10-15,166689,8821.66,175510.66
Morocco,MAR,2022-11-15,150197,8238.12,158435.12
Morocco,MAR,2022-12-15,176537,8268.22,184805.22
Morocco,MAR,2023-01-15,157634,8454,166088
Morocco,MAR,2023-02-15,144057,7455.67,151512.67
Morocco,MAR,2023-03-15,162873,7924.18,170797.19
Mozambique,MOZ,2019-01-15,9767.39,1029.07,10796.46
Mozambique,MOZ,2019-02-15,7873.6,2040.53,9914.13
Mozambique,MOZ,2019-03-15,8893.51,1184.97,10078.4795
Mozambique,MOZ,2019-04-15,8424.32,1353.82,9778.141
Mozambique,MOZ,2019-05-15,8747.04,2196.68,10943.72
Mozambique,MOZ,2019-06-15,8645.12,657.5,9302.62
Mozambique,MOZ,2019-07-15,10341.2,943.614,11284.814
Mozambique,MOZ,2019-08-15,9581.73,1748.4,11330.131
Mozambique,MOZ,2019-09-15,9806.23,1373.75,11179.98
Mozambique,MOZ,2019-10-15,8875.7,1470.87,10346.57
Mozambique,MOZ,2019-11-15,7669.65,1497.4,9167.05
Mozambique,MOZ,2019-12-15,8480.06,1653.06,10133.119
Mozambique,MOZ,2020-01-15,8735.57,934.232,9669.803
Mozambique,MOZ,2020-02-15,7637.65,2087.12,9724.77
Mozambique,MOZ,2020-03-15,6276.93,3139.71,9416.641
Mozambique,MOZ,2020-04-15,1158.1,885.046,2043.146
Mozambique,MOZ,2020-05-15,512.887,1045.12,1558.0071
Mozambique,MOZ,2020-06-15,726.227,1532.26,2258.487
Mozambique,MOZ,2020-07-15,1237.96,2385.12,3623.08
Mozambique,MOZ,2020-08-15,1567.82,3263.57,4831.39
Mozambique,MOZ,2020-09-15,2093.56,3268.13,5361.69
Mozambique,MOZ,2020-10-15,3098.08,3743.44,6841.52
Mozambique,MOZ,2020-11-15,3352.2,3033.66,6385.86
Mozambique,MOZ,2020-12-15,5342.62,3454.61,8797.23
Mozambique,MOZ,2021-01-15,4294.6,3154.22,7448.8203
Mozambique,MOZ,2021-02-15,2407.84,3857.63,6265.4697
Mozambique,MOZ,2021-03-15,3446.4,3578.09,7024.49
Mozambique,MOZ,2021-04-15,3944.76,3736.5,7681.26
Mozambique,MOZ,2021-05-15,3652.97,4173.25,7826.2197
Mozambique,MOZ,2021-06-15,3822.76,5198.84,9021.6
Mozambique,MOZ,2021-07-15,5714.95,4332.91,10047.86
Mozambique,MOZ,2021-08-15,5789.56,4538.31,10327.87
Mozambique,MOZ,2021-09-15,6030.94,4417.56,10448.5
Mozambique,MOZ,2021-10-15,6004.16,5036.99,11041.15
Mozambique,MOZ,2021-11-15,7509.77,4929.26,12439.029
Mozambique,MOZ,2021-12-15,7978.57,4972.98,12951.55
Mozambique,MOZ,2022-01-15,7630.35,4057.4,11687.75
Mozambique,MOZ,2022-02-15,6822.27,4735.38,11557.65
Mozambique,MOZ,2022-03-15,8104.05,4676.65,12780.699
Mozambique,MOZ,2022-04-15,8677.91,5246.71,13924.62
Mozambique,MOZ,2022-05-15,9557.24,5394.41,14951.65
Mozambique,MOZ,2022-06-15,10060.5,6035.16,16095.66
Mozambique,MOZ,2022-07-15,10961.9,6011.63,16973.531
Mozambique,MOZ,2022-08-15,10174.7,5627.48,15802.18
Mozambique,MOZ,2022-09-15,8415.36,4922.14,13337.5
Mozambique,MOZ,2022-10-15,8681.29,4685.93,13367.221
Mozambique,MOZ,2022-11-15,7231.21,4426.16,11657.37
Mozambique,MOZ,2022-12-15,8529.61,5753.09,14282.7
Mozambique,MOZ,2023-01-15,7713.62,5212.67,12926.29
Mozambique,MOZ,2023-02-15,7389.71,4002.98,11392.689
Mozambique,MOZ,2023-03-15,9178.65,2908.38,12087.03
Myanmar,MMR,2019-01-15,44793.9,5742.14,50536.04
Myanmar,MMR,2019-02-15,44036.5,8559.2,52595.7
Myanmar,MMR,2019-03-15,43760.3,5660.02,49420.32
Myanmar,MMR,2019-04-15,43926.9,10020.7,53947.598
Myanmar,MMR,2019-05-15,42020.9,6545.18,48566.08
Myanmar,MMR,2019-06-15,38950.4,6925.75,45876.15
Myanmar,MMR,2019-07-15,45002.6,14094.3,59096.902
Myanmar,MMR,2019-08-15,44581.6,14223.3,58804.902
Myanmar,MMR,2019-09-15,43601.4,13610.3,57211.7
Myanmar,MMR,2019-10-15,44975,4951.5,49926.5
Myanmar,MMR,2019-11-15,48513.6,9582.85,58096.453
Myanmar,MMR,2019-12-15,50754.9,19488.1,70243
Myanmar,MMR,2020-01-15,51576.5,20715.8,72292.3
Myanmar,MMR,2020-02-15,32589.1,20312.9,52902
Myanmar,MMR,2020-03-15,22980.6,18787.2,41767.797
Myanmar,MMR,2020-04-15,5040.02,1610.32,6650.34
Myanmar,MMR,2020-05-15,3948.14,863.301,4811.441
Myanmar,MMR,2020-06-15,6421.05,2220,8641.05
Myanmar,MMR,2020-07-15,6820.02,2667.81,9487.83
Myanmar,MMR,2020-08-15,10151.1,5795.64,15946.74
Myanmar,MMR,2020-09-15,9378.33,1025.12,10403.45
Myanmar,MMR,2020-10-15,8050.08,8.9727,8059.0527
Myanmar,MMR,2020-11-15,6966.27,,
Myanmar,MMR,2020-12-15,7325.01,854.149,8179.1587
Myanmar,MMR,2021-01-15,8740.3,2996.05,11736.35
Myanmar,MMR,2021-02-15,4597,1199.59,5796.59
Myanmar,MMR,2021-03-15,4352.2,1463.19,5815.39
Myanmar,MMR,2021-04-15,4291.48,1479.84,5771.32
Myanmar,MMR,2021-05-15,5731.47,5275.34,11006.811
Myanmar,MMR,2021-06-15,5395.6,2012.71,7408.31
Myanmar,MMR,2021-07-15,7521.52,993.275,8514.795
Myanmar,MMR,2021-08-15,5660.18,498.14,6158.3203
Myanmar,MMR,2021-09-15,7057.59,1297,8354.59
Myanmar,MMR,2021-10-15,6793.03,3484.75,10277.779
Myanmar,MMR,2021-11-15,5753.13,5072.15,10825.279
Myanmar,MMR,2021-12-15,5648.06,5583.77,11231.83
Myanmar,MMR,2022-01-15,5410.06,5787.79,11197.85
Myanmar,MMR,2022-02-15,5057.81,4426.8,9484.609
Myanmar,MMR,2022-03-15,4723.19,2773.31,7496.5
Myanmar,MMR,2022-04-15,5096.03,6754.1,11850.13
Myanmar,MMR,2022-05-15,5967.41,5830.52,11797.93
Myanmar,MMR,2022-06-15,5882.86,5970.71,11853.57
Myanmar,MMR,2022-07-15,9832.9,4278.8,14111.7
Myanmar,MMR,2022-08-15,10694.8,6857.96,17552.76
Myanmar,MMR,2022-09-15,10485.4,8615.4,19100.8
Myanmar,MMR,2022-10-15,10376.7,7126,17502.7
Myanmar,MMR,2022-11-15,10188.2,7666.31,17854.51
Myanmar,MMR,2022-12-15,10603.5,6915.69,17519.19
Myanmar,MMR,2023-01-15,11125,6481.41,17606.41
Myanmar,MMR,2023-02-15,10662.9,5877.14,16540.041
Myanmar,MMR,2023-03-15,12072.7,5351.27,17423.97
Namibia,NAM,2019-01-15,15104.3,1208.97,16313.27
Namibia,NAM,2019-02-15,13783.9,1054.34,14838.24
Namibia,NAM,2019-03-15,15187.8,1118.23,16306.029
Namibia,NAM,2019-04-15,14439.5,1060.21,15499.71
Namibia,NAM,2019-05-15,15284.7,1068.41,16353.11
Namibia,NAM,2019-06-15,13805.1,881.445,14686.545
Namibia,NAM,2019-07-15,14441.9,923.288,15365.188
Namibia,NAM,2019-08-15,13279.8,944.575,14224.375
Namibia,NAM,2019-09-15,14624.6,889.091,15513.69
Namibia,NAM,2019-10-15,12999.6,853.871,13853.471
Namibia,NAM,2019-11-15,14094.1,875.118,14969.218
Namibia,NAM,2019-12-15,14801.1,862.474,15663.573
Namibia,NAM,2020-01-15,15185.5,834.222,16019.722
Namibia,NAM,2020-02-15,12640.8,726.44,13367.24
Namibia,NAM,2020-03-15,7583.16,549.778,8132.938
Namibia,NAM,2020-04-15,89.4633,,
Namibia,NAM,2020-05-15,282.028,311.352,593.38
Namibia,NAM,2020-06-15,127.857,347.474,475.331
Namibia,NAM,2020-07-15,164.748,356.752,521.5
Namibia,NAM,2020-08-15,472.99,161.924,634.914
Namibia,NAM,2020-09-15,1061.46,109.878,1171.338
Namibia,NAM,2020-10-15,3148.14,344.848,3492.9878
Namibia,NAM,2020-11-15,3926.12,393.091,4319.211
Namibia,NAM,2020-12-15,3690.85,410.952,4101.8022
Namibia,NAM,2021-01-15,4577.45,395.279,4972.729
Namibia,NAM,2021-02-15,3200.69,134.141,3334.831
Namibia,NAM,2021-03-15,4178.84,,
Namibia,NAM,2021-04-15,5530.81,69.6158,5600.426
Namibia,NAM,2021-05-15,6253.64,83.2298,6336.87
Namibia,NAM,2021-06-15,6319.98,89.4657,6409.446
Namibia,NAM,2021-07-15,5111.48,43.8522,5155.332
Namibia,NAM,2021-08-15,6149.51,108.661,6258.171
Namibia,NAM,2021-09-15,5910.66,104.506,6015.166
Namibia,NAM,2021-10-15,7615.46,129.898,7745.358
Namibia,NAM,2021-11-15,7924.58,146.565,8071.145
Namibia,NAM,2021-12-15,7921.2,141.542,8062.742
Namibia,NAM,2022-01-15,6853.15,182.233,7035.383
Namibia,NAM,2022-02-15,5912.02,223.012,6135.032
Namibia,NAM,2022-03-15,7453.74,328.265,7782.0054
Namibia,NAM,2022-04-15,10006.8,310.063,10316.863
Namibia,NAM,2022-05-15,10430.9,281.657,10712.558
Namibia,NAM,2022-06-15,5268.92,273.559,5542.479
Namibia,NAM,2022-07-15,14260.1,308.838,14568.9375
Namibia,NAM,2022-08-15,14359.3,297.18,14656.4795
Namibia,NAM,2022-09-15,14396.2,303.197,14699.397
Namibia,NAM,2022-10-15,14779.3,313.778,15093.078
Namibia,NAM,2022-11-15,11640.9,295.885,11936.785
Namibia,NAM,2022-12-15,10712.4,217.493,10929.894
Namibia,NAM,2023-01-15,11045.4,208.162,11253.5625
Namibia,NAM,2023-02-15,10155.6,356.721,10512.32
Namibia,NAM,2023-03-15,12512.3,401.13,12913.43
Nauru,NRU,2019-01-15,228.285,,
Nauru,NRU,2019-02-15,419.228,,
Nauru,NRU,2019-03-15,368.633,,
Nauru,NRU,2019-04-15,510.61,,
Nauru,NRU,2019-05-15,385.673,,
Nauru,NRU,2019-06-15,80.5086,,
Nauru,NRU,2019-07-15,96.8889,,
Nauru,NRU,2019-08-15,189.881,,
Nauru,NRU,2019-09-15,234.367,,
Nauru,NRU,2019-10-15,202.004,,
Nauru,NRU,2019-11-15,354.741,,
Nauru,NRU,2019-12-15,147.301,,
Nauru,NRU,2020-01-15,311.678,,
Nauru,NRU,2020-02-15,158.089,3.53272,161.62172
Nauru,NRU,2020-03-15,35.6798,,
Nauru,NRU,2020-04-15,48.8709,,
Nauru,NRU,2020-05-15,34.9219,,
Nauru,NRU,2020-06-15,424.777,,
Nauru,NRU,2020-07-15,464.202,,
Nauru,NRU,2020-08-15,450.016,,
Nauru,NRU,2020-09-15,519.372,,
Nauru,NRU,2020-10-15,523.516,,
Nauru,NRU,2020-11-15,337.527,,
Nauru,NRU,2020-12-15,700.22,,
Nauru,NRU,2021-01-15,455.928,,
Nauru,NRU,2021-02-15,456.831,,
Nauru,NRU,2021-03-15,471.774,,
Nauru,NRU,2021-04-15,485.157,,
Nauru,NRU,2021-05-15,531.056,,
Nauru,NRU,2021-06-15,527.456,,
Nauru,NRU,2021-07-15,480.639,,
Nauru,NRU,2021-08-15,778.091,,
Nauru,NRU,2021-09-15,735.163,,
Nauru,NRU,2021-10-15,546.775,,
Nauru,NRU,2021-11-15,609.188,,
Nauru,NRU,2021-12-15,741.164,,
Nauru,NRU,2022-01-15,514.463,,
Nauru,NRU,2022-02-15,582.679,,
Nauru,NRU,2022-03-15,524.972,36.7138,561.6858
Nauru,NRU,2022-04-15,607.422,,
Nauru,NRU,2022-05-15,632.802,,
Nauru,NRU,2022-06-15,22.0658,,
Nauru,NRU,2022-07-15,711.378,,
Nauru,NRU,2022-08-15,624.529,,
Nauru,NRU,2022-09-15,733.242,,
Nauru,NRU,2022-10-15,641.556,,
Nauru,NRU,2022-11-15,603.926,,
Nauru,NRU,2022-12-15,775.31,,
Nauru,NRU,2023-01-15,779.422,,
Nauru,NRU,2023-02-15,886.045,,
Nauru,NRU,2023-03-15,1085.19,,
Nepal,NPL,2019-01-15,43954,,
Nepal,NPL,2019-02-15,39356.7,,
Nepal,NPL,2019-03-15,40924.5,353.868,41278.367
Nepal,NPL,2019-04-15,46382.1,179.876,46561.977
Nepal,NPL,2019-05-15,44867,148.455,45015.453
Nepal,NPL,2019-06-15,41940,6080.53,48020.53
Nepal,NPL,2019-07-15,43483.3,5378.3,48861.6
Nepal,NPL,2019-08-15,43829.4,6323.63,50153.027
Nepal,NPL,2019-09-15,47599.2,8873.18,56472.38
Nepal,NPL,2019-10-15,52302.1,8802.2,61104.3
Nepal,NPL,2019-11-15,52537.1,11342.1,63879.203
Nepal,NPL,2019-12-15,50547,12091.2,62638.2
Nepal,NPL,2020-01-15,49893.6,13537.6,63431.203
Nepal,NPL,2020-02-15,41836.8,16102.4,57939.203
Nepal,NPL,2020-03-15,25564.7,12981.4,38546.1
Nepal,NPL,2020-04-15,930.001,,
Nepal,NPL,2020-05-15,1278.91,,
Nepal,NPL,2020-06-15,5031.13,,
Nepal,NPL,2020-07-15,6308.64,,
Nepal,NPL,2020-08-15,4966.53,,
Nepal,NPL,2020-09-15,8954.42,1194.49,10148.91
Nepal,NPL,2020-10-15,13290.7,10161,23451.7
Nepal,NPL,2020-11-15,12287.3,16440.9,28728.2
Nepal,NPL,2020-12-15,14362.7,14590.6,28953.3
Nepal,NPL,2021-01-15,15429.4,13945.9,29375.3
Nepal,NPL,2021-02-15,14758.5,17899.7,32658.2
Nepal,NPL,2021-03-15,18312.2,33663.9,51976.098
Nepal,NPL,2021-04-15,20469.8,33229.7,53699.5
Nepal,NPL,2021-05-15,7769.7,2123.77,9893.471
Nepal,NPL,2021-06-15,5230.57,,
Nepal,NPL,2021-07-15,9761.22,29727.3,39488.52
Nepal,NPL,2021-08-15,16245.4,35917.9,52163.297
Nepal,NPL,2021-09-15,20128.3,86900.9,107029.2
Nepal,NPL,2021-10-15,25993,181655,207648
Nepal,NPL,2021-11-15,28401.4,170179,198580.4
Nepal,NPL,2021-12-15,33502.4,177869,211371.4
Nepal,NPL,2022-01-15,31085.3,40991.1,72076.41
Nepal,NPL,2022-02-15,26026.7,41974.8,68001.5
Nepal,NPL,2022-03-15,30980.6,197352,228332.6
Nepal,NPL,2022-04-15,35622.2,159239,194861.2
Nepal,NPL,2022-05-15,36618.6,171716,208334.6
Nepal,NPL,2022-06-15,39195.5,153866,193061.5
Nepal,NPL,2022-07-15,34395.9,171935,206330.9
Nepal,NPL,2022-08-15,36588.2,167834,204422.2
Nepal,NPL,2022-09-15,42799.2,168691,211490.2
Nepal,NPL,2022-10-15,43281.5,166401,209682.5
Nepal,NPL,2022-11-15,43087.6,137116,180203.6
Nepal,NPL,2022-12-15,42187.6,135656,177843.6
Nepal,NPL,2023-01-15,40555.2,133966,174521.2
Nepal,NPL,2023-02-15,37652.2,141680,179332.2
Nepal,NPL,2023-03-15,39812,207945,247757
Netherlands,NLD,2019-01-15,688294,53791.4,742085.4
Netherlands,NLD,2019-02-15,635754,46880.4,682634.4
Netherlands,NLD,2019-03-15,664247,45213.8,709460.8
Netherlands,NLD,2019-04-15,794823,48642.2,843465.2
Netherlands,NLD,2019-05-15,873779,51191.8,924970.8
Netherlands,NLD,2019-06-15,853499,44080.9,897579.9
Netherlands,NLD,2019-07-15,916899,46414,963313
Netherlands,NLD,2019-08-15,934149,46743.6,980892.6
Netherlands,NLD,2019-09-15,863141,47268.8,910409.8
Netherlands,NLD,2019-10-15,841687,47577.8,889264.8
Netherlands,NLD,2019-11-15,685474,50285.9,735759.9
Netherlands,NLD,2019-12-15,711678,59973.1,771651.1
Netherlands,NLD,2020-01-15,684547,51619.2,736166.2
Netherlands,NLD,2020-02-15,623861,48486.4,672347.4
Netherlands,NLD,2020-03-15,462821,45529.1,508350.1
Netherlands,NLD,2020-04-15,107286,3644.75,110930.75
Netherlands,NLD,2020-05-15,169290,3457.01,172747.02
Netherlands,NLD,2020-06-15,243345,7423.44,250768.44
Netherlands,NLD,2020-07-15,379716,21815.2,401531.2
Netherlands,NLD,2020-08-15,456016,28157.8,484173.8
Netherlands,NLD,2020-09-15,423809,22772,446581
Netherlands,NLD,2020-10-15,443641,33246.3,476887.3
Netherlands,NLD,2020-11-15,429580,31591.3,461171.3
Netherlands,NLD,2020-12-15,415012,40286.1,455298.1
Netherlands,NLD,2021-01-15,347113,34488,381601
Netherlands,NLD,2021-02-15,291816,29408.3,321224.3
Netherlands,NLD,2021-03-15,331419,28435.6,359854.6
Netherlands,NLD,2021-04-15,347678,33825.1,381503.1
Netherlands,NLD,2021-05-15,372522,35500.9,408022.9
Netherlands,NLD,2021-06-15,405928,41380.4,447308.4
Netherlands,NLD,2021-07-15,521698,65267.5,586965.5
Netherlands,NLD,2021-08-15,553660,66435.4,620095.4
Netherlands,NLD,2021-09-15,534023,50398.2,584421.2
Netherlands,NLD,2021-10-15,558772,57410.7,616182.7
Netherlands,NLD,2021-11-15,513744,53707.2,567451.2
Netherlands,NLD,2021-12-15,538687,60914.2,599601.2
Netherlands,NLD,2022-01-15,517401,67531.8,584932.8
Netherlands,NLD,2022-02-15,464552,60248.1,524800.1
Netherlands,NLD,2022-03-15,562967,72710.8,635677.8
Netherlands,NLD,2022-04-15,607801,72656.8,680457.8
Netherlands,NLD,2022-05-15,665975,75965.7,741940.7
Netherlands,NLD,2022-06-15,563888,79834,643722
Netherlands,NLD,2022-07-15,707986,92657.5,800643.5
Netherlands,NLD,2022-08-15,703772,82348.8,786120.8
Netherlands,NLD,2022-09-15,661662,64501.7,726163.7
Netherlands,NLD,2022-10-15,657750,61975.3,719725.3
Netherlands,NLD,2022-11-15,564603,73366.3,637969.3
Netherlands,NLD,2022-12-15,586527,67779.1,654306.1
Netherlands,NLD,2023-01-15,581818,74710.1,656528.1
Netherlands,NLD,2023-02-15,536448,70458,606906
Netherlands,NLD,2023-03-15,606797,82538.7,689335.7
New Zealand,NZL,2019-01-15,359499,78844,438343
New Zealand,NZL,2019-02-15,311706,79096.9,390802.9
New Zealand,NZL,2019-03-15,290387,77988.4,368375.4
New Zealand,NZL,2019-04-15,272976,80699.5,353675.5
New Zealand,NZL,2019-05-15,259125,76264.4,335389.4
New Zealand,NZL,2019-06-15,258703,72276.2,330979.2
New Zealand,NZL,2019-07-15,290815,81981.1,372796.1
New Zealand,NZL,2019-08-15,280579,82566.2,363145.2
New Zealand,NZL,2019-09-15,267436,87116.1,354552.1
New Zealand,NZL,2019-10-15,281756,93763.1,375519.1
New Zealand,NZL,2019-11-15,297107,98441.5,395548.5
New Zealand,NZL,2019-12-15,346798,103981,450779
New Zealand,NZL,2020-01-15,360986,93515.3,454501.3
New Zealand,NZL,2020-02-15,295652,96548.4,392200.4
New Zealand,NZL,2020-03-15,212857,88211.2,301068.2
New Zealand,NZL,2020-04-15,67068.8,6994.1,74062.9
New Zealand,NZL,2020-05-15,70819.4,18442.3,89261.7
New Zealand,NZL,2020-06-15,65118.7,36900.8,102019.5
New Zealand,NZL,2020-07-15,58387.5,63457.9,121845.4
New Zealand,NZL,2020-08-15,56736.1,51342.3,108078.41
New Zealand,NZL,2020-09-15,63353.9,66114.2,129468.1
New Zealand,NZL,2020-10-15,63749,940661,1004410
New Zealand,NZL,2020-11-15,67707.8,828332,896039.8
New Zealand,NZL,2020-12-15,74783.6,888910,963693.6
New Zealand,NZL,2021-01-15,68149.4,885493,953642.4
New Zealand,NZL,2021-02-15,62160.9,842966,905126.9
New Zealand,NZL,2021-03-15,68274.5,691034,759308.5
New Zealand,NZL,2021-04-15,70399.1,673088,743487.1
New Zealand,NZL,2021-05-15,86028.4,599314,685342.4
New Zealand,NZL,2021-06-15,83365,533219,616584
New Zealand,NZL,2021-07-15,84881.4,643233,728114.4
New Zealand,NZL,2021-08-15,70973.9,334334,405307.9
New Zealand,NZL,2021-09-15,65240.7,341330,406570.7
New Zealand,NZL,2021-10-15,67078.8,423695,490773.8
New Zealand,NZL,2021-11-15,78956.2,531275,610231.2
New Zealand,NZL,2021-12-15,87552,580639,668191
New Zealand,NZL,2022-01-15,77536.6,868572,946108.6
New Zealand,NZL,2022-02-15,73267.1,564228,637495.1
New Zealand,NZL,2022-03-15,93694,690767,784461
New Zealand,NZL,2022-04-15,83169.2,706953,790122.2
New Zealand,NZL,2022-05-15,92139.9,649974,742113.9
New Zealand,NZL,2022-06-15,87518.9,507712,595230.9
New Zealand,NZL,2022-07-15,132437,411511,543948
New Zealand,NZL,2022-08-15,131973,565569,697542
New Zealand,NZL,2022-09-15,132510,757478,889988
New Zealand,NZL,2022-10-15,144976,763876,908852
New Zealand,NZL,2022-11-15,172211,599655,771866
New Zealand,NZL,2022-12-15,212543,780641,993184
New Zealand,NZL,2023-01-15,212126,784412,996538
New Zealand,NZL,2023-02-15,185664,957386,1143050
New Zealand,NZL,2023-03-15,206298,1247660,1453958
Nicaragua,NIC,2019-01-15,5485.18,32.0619,5517.242
Nicaragua,NIC,2019-02-15,5134.28,,
Nicaragua,NIC,2019-03-15,4953.65,,
Nicaragua,NIC,2019-04-15,5034.58,,
Nicaragua,NIC,2019-05-15,5611.91,,
Nicaragua,NIC,2019-06-15,5486.99,,
Nicaragua,NIC,2019-07-15,5860.82,,
Nicaragua,NIC,2019-08-15,5552.79,,
Nicaragua,NIC,2019-09-15,5236.81,64.5834,5301.3936
Nicaragua,NIC,2019-10-15,5865.46,,
Nicaragua,NIC,2019-11-15,5950.53,,
Nicaragua,NIC,2019-12-15,6445.25,,
Nicaragua,NIC,2020-01-15,6101.54,,
Nicaragua,NIC,2020-02-15,5949.33,,
Nicaragua,NIC,2020-03-15,5007.28,,
Nicaragua,NIC,2020-04-15,540.97,,
Nicaragua,NIC,2020-05-15,356.612,,
Nicaragua,NIC,2020-06-15,720.252,,
Nicaragua,NIC,2020-07-15,470.722,,
Nicaragua,NIC,2020-08-15,896.802,,
Nicaragua,NIC,2020-09-15,667.778,,
Nicaragua,NIC,2020-10-15,1188.73,291.913,1480.643
Nicaragua,NIC,2020-11-15,2149.29,171.219,2320.509
Nicaragua,NIC,2020-12-15,2503.85,305.696,2809.5461
Nicaragua,NIC,2021-01-15,1834.81,,
Nicaragua,NIC,2021-02-15,2033.12,,
Nicaragua,NIC,2021-03-15,3250.03,2.01186,3252.042
Nicaragua,NIC,2021-04-15,2581.38,2.01186,2583.3918
Nicaragua,NIC,2021-05-15,2366.18,2.01186,2368.192
Nicaragua,NIC,2021-06-15,2831.91,2.01186,2833.9219
Nicaragua,NIC,2021-07-15,3577.76,2.01186,3579.772
Nicaragua,NIC,2021-08-15,3014.1,583.306,3597.4062
