Entity,Code,Year,Same Day/Overnight visitors
Albania,ALB,2007,0.06120527
Albania,ALB,2008,0.06655975
Albania,ALB,2009,0.037405025
Albania,ALB,2010,0.023733456
Albania,ALB,2011,0.027136492
Albania,ALB,2012,0.02249683
Albania,ALB,2013,0.07700385
Albania,ALB,2014,0.03801257
Albania,ALB,2015,0.04281184
Albania,ALB,2016,0.12457003
Albania,ALB,2017,0.06310575
Albania,ALB,2018,0.10992509
Albania,ALB,2019,0.045365535
Albania,ALB,2020,0.020737328
Albania,ALB,2021,0.031550318
American Samoa,ASM,2010,0.74458873
American Samoa,ASM,2011,0.82743365
American Samoa,ASM,2012,1.221239
American Samoa,ASM,2013,1.3701923
American Samoa,ASM,2014,1.3888888
American Samoa,ASM,2015,1.320197
American Samoa,ASM,2016,0.90547264
American Samoa,ASM,2017,1.115
American Samoa,ASM,2018,1.5643564
American Samoa,ASM,2019,2.0520833
Andorra,AND,1999,3.0144866
Andorra,AND,2000,2.7270262
Andorra,AND,2001,2.2283845
Andorra,AND,2002,2.3974018
Andorra,AND,2003,2.6969407
Andorra,AND,2004,3.1805804
Andorra,AND,2005,3.569479
Andorra,AND,2006,3.8212843
Andorra,AND,2007,3.9077203
Andorra,AND,2008,3.9504614
Andorra,AND,2009,3.979235
Andorra,AND,2010,3.7295353
Andorra,AND,2011,2.5606601
Andorra,AND,2012,2.5303843
Andorra,AND,2013,2.2972507
Andorra,AND,2014,2.299196
Andorra,AND,2015,1.9478033
Andorra,AND,2016,1.8467542
Andorra,AND,2017,1.7146187
Andorra,AND,2018,1.7376726
Andorra,AND,2019,1.6650486
Andorra,AND,2020,1.7815171
Andorra,AND,2021,1.7819395
Anguilla,AIA,1995,1.7435898
Anguilla,AIA,1996,1.3243244
Anguilla,AIA,1997,1.6511627
Anguilla,AIA,1998,1.5909091
Anguilla,AIA,1999,1.2765957
Anguilla,AIA,2000,1.5454545
Anguilla,AIA,2001,1.1875
Anguilla,AIA,2002,1.5227273
Anguilla,AIA,2003,1.3191489
Anguilla,AIA,2004,1.2407408
Anguilla,AIA,2005,1.3064516
Anguilla,AIA,2006,1.2876712
Anguilla,AIA,2007,1.1025641
Anguilla,AIA,2008,0.88235295
Anguilla,AIA,2009,0.9310345
Anguilla,AIA,2010,0.9032258
Anguilla,AIA,2011,0.8787879
Anguilla,AIA,2012,0.9846154
Anguilla,AIA,2013,1.1884058
Anguilla,AIA,2014,1.4929577
Anguilla,AIA,2015,1.5479453
Anguilla,AIA,2016,1.227848
Anguilla,AIA,2017,1.2064421
Anguilla,AIA,2018,0.6
Anguilla,AIA,2019,0.7473684
Anguilla,AIA,2020,0.61811024
Anguilla,AIA,2021,0.01056338
Antigua and Barbuda,ATG,1995,1.0318182
Antigua and Barbuda,ATG,1996,1.1842105
Antigua and Barbuda,ATG,1997,1.1916667
Antigua and Barbuda,ATG,1998,1.4358975
Antigua and Barbuda,ATG,1999,1.4137931
Antigua and Barbuda,ATG,2000,2.0628018
Antigua and Barbuda,ATG,2001,1.9023256
Antigua and Barbuda,ATG,2002,1.4220183
Antigua and Barbuda,ATG,2003,1.6066946
Antigua and Barbuda,ATG,2004,2.1260164
Antigua and Barbuda,ATG,2005,1.9061224
Antigua and Barbuda,ATG,2006,2.2992127
Antigua and Barbuda,ATG,2007,2.5687022
Antigua and Barbuda,ATG,2008,2.244361
Antigua and Barbuda,ATG,2009,3.034188
Antigua and Barbuda,ATG,2010,2.426087
Antigua and Barbuda,ATG,2011,2.5165975
Antigua and Barbuda,ATG,2012,2.3157895
Antigua and Barbuda,ATG,2013,2.1975307
Antigua and Barbuda,ATG,2014,2.0963855
Antigua and Barbuda,ATG,2015,2.576
Antigua and Barbuda,ATG,2016,2.298113
Antigua and Barbuda,ATG,2017,3.2105262
Antigua and Barbuda,ATG,2018,2.9553905
Antigua and Barbuda,ATG,2019,2.4385383
Antigua and Barbuda,ATG,2020,1.208
Antigua and Barbuda,ATG,2021,0.47579694
Argentina,ARG,2016,0.49760047
Argentina,ARG,2017,0.48472658
Argentina,ARG,2018,0.49726304
Argentina,ARG,2019,0.5043925
Argentina,ARG,2020,0.48181817
Argentina,ARG,2021,0.54882157
Aruba,ABW,1995,0.47334412
Aruba,ABW,1996,0.4929797
Aruba,ABW,1997,0.45692307
Aruba,ABW,1998,0.40030912
Aruba,ABW,1999,0.42313322
Aruba,ABW,2000,0.6796116
Aruba,ABW,2001,0.7047757
Aruba,ABW,2002,0.9051322
Aruba,ABW,2003,0.84423673
Aruba,ABW,2004,0.7912088
Aruba,ABW,2005,0.7544338
Aruba,ABW,2006,0.85158503
Aruba,ABW,2007,0.62435234
Aruba,ABW,2008,0.6723096
Aruba,ABW,2009,0.74661744
Aruba,ABW,2010,0.69174755
Aruba,ABW,2011,0.6904488
Aruba,ABW,2012,0.6382743
Aruba,ABW,2013,0.7027579
Aruba,ABW,2014,0.6222015
Aruba,ABW,2015,0.4955102
Aruba,ABW,2016,0.5952813
Aruba,ABW,2017,0.7402148
Aruba,ABW,2018,0.75323474
Aruba,ABW,2019,0.743521
Australia,AUS,1998,0.089411765
Australia,AUS,1999,0.008274519
Australia,AUS,2000,0.008167771
Australia,AUS,2001,0.009244645
Australia,AUS,2002,0.009728507
Australia,AUS,2003,0.006890216
Australia,AUS,2004,0.004817763
Australia,AUS,2005,0.0051792827
Australia,AUS,2006,0.0069115325
Azerbaijan,AZE,2002,0.44791666
Azerbaijan,AZE,2003,0.3515625
Azerbaijan,AZE,2004,0.29322547
Azerbaijan,AZE,2005,0.6984127
Azerbaijan,AZE,2006,0.75073314
Azerbaijan,AZE,2007,0.82103825
Azerbaijan,AZE,2008,0.82070947
Azerbaijan,AZE,2009,0.8208955
Azerbaijan,AZE,2010,0.5335938
Azerbaijan,AZE,2011,0.4334187
Azerbaijan,AZE,2012,0.25075528
Azerbaijan,AZE,2013,0.17793427
Azerbaijan,AZE,2014,0.06388889
Azerbaijan,AZE,2015,0.043704476
Azerbaijan,AZE,2016,0.099804305
Azerbaijan,AZE,2017,0.09902201
Azerbaijan,AZE,2018,0.0820357
Azerbaijan,AZE,2019,0.10222531
Azerbaijan,AZE,2020,0.3560477
Bahamas,BHS,1995,1.0262829
Bahamas,BHS,1996,1.0930802
Bahamas,BHS,1997,1.1297898
Bahamas,BHS,1998,1.1910995
Bahamas,BHS,1999,1.313253
Bahamas,BHS,2000,1.7227979
Bahamas,BHS,2001,1.7197659
Bahamas,BHS,2002,1.9120952
Bahamas,BHS,2003,2.0524917
Bahamas,BHS,2004,2.2056375
Bahamas,BHS,2005,1.9409231
Bahamas,BHS,2006,1.9330441
Bahamas,BHS,2007,1.9915475
Bahamas,BHS,2008,1.9911505
Bahamas,BHS,2009,2.4767964
Bahamas,BHS,2010,2.8134978
Bahamas,BHS,2011,3.1239853
Bahamas,BHS,2012,3.1509433
Bahamas,BHS,2013,3.466957
Bahamas,BHS,2014,3.3767314
Bahamas,BHS,2015,3.0855615
Bahamas,BHS,2016,3.179453
Bahamas,BHS,2017,3.2258954
Bahamas,BHS,2018,3.0557256
Bahamas,BHS,2019,3.0127282
Bahamas,BHS,2020,3.0702949
Bahamas,BHS,2021,1.3580247
Bahrain,BHR,1995,0.65544415
Bahrain,BHR,1996,0.65528727
Bahrain,BHR,1997,0.6139044
Bahrain,BHR,1998,0.76707315
Bahrain,BHR,1999,0.6245666
Bahrain,BHR,2000,0.5987603
Bahrain,BHR,2001,0.5733238
Bahrain,BHR,2002,0.5254184
Bahrain,BHR,2003,0.6392555
Bahrain,BHR,2004,0.6126921
Bahrain,BHR,2005,0.612928
Bahrain,BHR,2006,0.6129675
Bahrain,BHR,2007,0.587234
Bahrain,BHR,2015,1.4394552
Bahrain,BHR,2016,1.5458647
Bahrain,BHR,2017,1.6009605
Bahrain,BHR,2018,1.7585891
Bahrain,BHR,2019,1.8737334
Bahrain,BHR,2020,1.3083434
Bahrain,BHR,2021,0.65536207
Barbados,BRB,1995,1.097285
Barbados,BRB,1996,1.1409396
Barbados,BRB,1997,1.0974576
Barbados,BRB,1998,0.9902344
Barbados,BRB,1999,0.8407767
Barbados,BRB,2000,0.9779816
Barbados,BRB,2001,1.0414201
Barbados,BRB,2002,1.0502008
Barbados,BRB,2003,1.0527307
Barbados,BRB,2004,1.3061594
Barbados,BRB,2005,1.0273722
Barbados,BRB,2006,0.95737123
Barbados,BRB,2007,1.0713043
Barbados,BRB,2008,1.0510564
Barbados,BRB,2009,1.2235067
Barbados,BRB,2010,1.25
Barbados,BRB,2011,1.0897887
Barbados,BRB,2012,0.9645522
Barbados,BRB,2013,1.1198429
Barbados,BRB,2014,1.0710173
Barbados,BRB,2015,0.9915541
Barbados,BRB,2016,0.9414557
Barbados,BRB,2017,1.0256025
Barbados,BRB,2018,0.9941176
Barbados,BRB,2019,0.8470363
Barbados,BRB,2020,1.6316297
Barbados,BRB,2021,0.6666667
Belarus,BLR,2015,0.18115942
Belarus,BLR,2016,0.04976672
Belarus,BLR,2017,0.068
Belarus,BLR,2018,0.09243698
Belarus,BLR,2019,0.103589274
Belarus,BLR,2020,0.081455804
Belarus,BLR,2021,0.0343075
Belize,BLZ,1995,1.610687
Belize,BLZ,1996,1.6240602
Belize,BLZ,1997,1.0890411
Belize,BLZ,1998,0.70454544
Belize,BLZ,1999,0.878453
Belize,BLZ,2000,0.90816325
Belize,BLZ,2001,0.96428573
Belize,BLZ,2002,2.47
Belize,BLZ,2003,3.520362
Belize,BLZ,2004,4.753247
Belize,BLZ,2005,3.3755274
Belize,BLZ,2006,2.6558704
Belize,BLZ,2007,2.5059762
Belize,BLZ,2008,2.4530613
Belize,BLZ,2009,3.0560346
Belize,BLZ,2010,3.355372
Belize,BLZ,2011,3.424
Belize,BLZ,2012,2.7111914
Belize,BLZ,2013,2.4761906
Belize,BLZ,2014,3.0155764
Belize,BLZ,2015,2.809384
Belize,BLZ,2016,2.603627
Belize,BLZ,2017,2.3747072
Belize,BLZ,2018,2.4703476
Belize,BLZ,2019,2.3280318
Belize,BLZ,2020,2.3809855
Belize,BLZ,2021,0.9954338
Benin,BEN,2011,0.05263158
Benin,BEN,2012,0.054545455
Benin,BEN,2013,0.09090909
Benin,BEN,2014,0.09504132
Benin,BEN,2015,0.09411765
Benin,BEN,2016,0.09363296
Benin,BEN,2017,0.09252669
Benin,BEN,2018,0.09152542
Benin,BEN,2019,0.090614885
Benin,BEN,2020,0.08923077
Bermuda,BMU,1995,0.4392765
Bermuda,BMU,1996,0.46666667
Bermuda,BMU,1997,0.47894737
Bermuda,BMU,1998,0.5081081
Bermuda,BMU,1999,0.54647887
Bermuda,BMU,2000,0.62349397
Bermuda,BMU,2001,0.64748204
Bermuda,BMU,2002,0.70422536
Bermuda,BMU,2003,0.8793774
Bermuda,BMU,2004,0.75735295
Bermuda,BMU,2005,0.91481483
Bermuda,BMU,2006,1.1237458
Bermuda,BMU,2007,1.1568627
Bermuda,BMU,2008,1.0833334
Bermuda,BMU,2009,1.3474576
Bermuda,BMU,2010,1.5
Bermuda,BMU,2011,1.7627119
Bermuda,BMU,2012,1.6293104
Bermuda,BMU,2013,1.440678
Bermuda,BMU,2014,1.5892857
Bermuda,BMU,2015,1.7136364
Bermuda,BMU,2016,1.6311475
Bermuda,BMU,2017,1.5481482
Bermuda,BMU,2018,1.716312
Bermuda,BMU,2019,1.992565
Bermuda,BMU,2020,0.2209026
Bermuda,BMU,2021,0.17451523
Botswana,BWA,1995,0.22072937
Botswana,BWA,1996,0.28125
Botswana,BWA,1997,0.26029655
Botswana,BWA,1998,0.25333333
Botswana,BWA,1999,0.23250297
Botswana,BWA,2000,0.18297102
Botswana,BWA,2001,0.2154233
Botswana,BWA,2002,0.16562009
Botswana,BWA,2003,0.13300142
Botswana,BWA,2004,0.13394617
Botswana,BWA,2005,0.14246947
Botswana,BWA,2006,0.15147266
Botswana,BWA,2007,0.13191244
Botswana,BWA,2008,0.11565921
Botswana,BWA,2015,0.08638743
Botswana,BWA,2016,0.087674715
Botswana,BWA,2017,0.09365373
Botswana,BWA,2018,0.10634441
Botswana,BWA,2020,0.090410955
British Virgin Islands,VGB,1995,0.6666667
British Virgin Islands,VGB,1996,0.6885246
British Virgin Islands,VGB,1997,0.49590164
British Virgin Islands,VGB,1998,0.4050179
British Virgin Islands,VGB,1999,0.70422536
British Virgin Islands,VGB,2000,0.9080882
British Virgin Islands,VGB,2001,0.8074324
British Virgin Islands,VGB,2002,0.92907804
British Virgin Islands,VGB,2003,1.2086331
British Virgin Islands,VGB,2004,1.6743422
British Virgin Islands,VGB,2005,1.4332345
British Virgin Islands,VGB,2006,1.3174157
British Virgin Islands,VGB,2007,1.6480447
British Virgin Islands,VGB,2008,1.699422
British Virgin Islands,VGB,2009,1.7734628
British Virgin Islands,VGB,2010,1.5515151
British Virgin Islands,VGB,2011,1.4585799
British Virgin Islands,VGB,2012,1.1452992
British Virgin Islands,VGB,2013,1.0265027
British Virgin Islands,VGB,2014,1.0012953
British Virgin Islands,VGB,2015,1.346056
British Virgin Islands,VGB,2016,1.757353
British Virgin Islands,VGB,2019,1.9593254
Brunei,BRN,2016,0.11415525
Brunei,BRN,2017,0.042471044
Brunei,BRN,2018,0.06834532
Brunei,BRN,2019,0.045045044
Brunei,BRN,2020,0.024077047
Bulgaria,BGR,1995,1.3095788
Bulgaria,BGR,1996,1.4368515
Bulgaria,BGR,1997,1.531208
Bulgaria,BGR,1998,0.9647544
Bulgaria,BGR,1999,1.0453074
Bulgaria,BGR,2000,0.767325
Bulgaria,BGR,2001,0.60200876
Bulgaria,BGR,2002,0.6204486
Bulgaria,BGR,2003,0.541749
Bulgaria,BGR,2004,0.5079914
Bulgaria,BGR,2005,0.5054786
Bulgaria,BGR,2006,0.45385808
Bulgaria,BGR,2007,0.4997088
Bulgaria,BGR,2008,0.4762976
Bulgaria,BGR,2009,0.3718418
Bulgaria,BGR,2010,0.3848189
Bulgaria,BGR,2011,0.37689632
Bulgaria,BGR,2012,0.35560313
Bulgaria,BGR,2013,0.33256015
Bulgaria,BGR,2014,0.28696483
Bulgaria,BGR,2015,0.31243837
Bulgaria,BGR,2016,0.2850218
Bulgaria,BGR,2017,0.30541483
Bulgaria,BGR,2018,0.3337647
Bulgaria,BGR,2019,0.61440516
Bulgaria,BGR,2020,2.8550386
Bulgaria,BGR,2021,2.1252174
Cameroon,CMR,2008,0.014583333
Cameroon,CMR,2009,0.006060606
Cameroon,CMR,2010,0.007029877
Cameroon,CMR,2011,0.006666667
Cameroon,CMR,2012,0.0061576352
Canada,CAN,1995,1.4602528
Canada,CAN,1996,1.5024297
Canada,CAN,1997,1.5511347
Canada,CAN,1998,1.5471119
Canada,CAN,1999,1.5271753
Canada,CAN,2000,1.4781169
Canada,CAN,2001,1.3958026
Canada,CAN,2002,1.2384205
Canada,CAN,2003,1.2187179
Canada,CAN,2004,1.0289893
Canada,CAN,2005,0.9263758
Canada,CAN,2006,0.8280865
Canada,CAN,2007,0.69350433
Canada,CAN,2008,0.5966632
Canada,CAN,2009,0.5692953
Canada,CAN,2010,0.5796905
Canada,CAN,2011,0.56505996
Canada,CAN,2012,0.54907
Canada,CAN,2013,0.5671586
Canada,CAN,2014,0.54550403
Canada,CAN,2015,0.5327919
Canada,CAN,2016,0.5092885
Canada,CAN,2017,0.4883398
Canada,CAN,2018,0.4797956
Canada,CAN,2019,0.46439376
Canada,CAN,2020,0.71216214
Canada,CAN,2021,0.39837372
Cayman Islands,CYM,1995,1.8919667
Cayman Islands,CYM,1996,2.144772
Cayman Islands,CYM,1997,2.2755907
Cayman Islands,CYM,1998,2.1559405
Cayman Islands,CYM,1999,2.6227849
Cayman Islands,CYM,2000,2.9124293
Cayman Islands,CYM,2001,3.6377246
Cayman Islands,CYM,2002,5.19802
Cayman Islands,CYM,2003,6.1870747
Cayman Islands,CYM,2004,6.5115385
Cayman Islands,CYM,2005,10.708333
Cayman Islands,CYM,2006,7.2284646
Cayman Islands,CYM,2007,5.8767123
Cayman Islands,CYM,2008,5.1254125
Cayman Islands,CYM,2009,5.5882354
Cayman Islands,CYM,2010,5.548611
Cayman Islands,CYM,2011,4.5339804
Cayman Islands,CYM,2012,4.6801243
Cayman Islands,CYM,2013,3.9884057
Cayman Islands,CYM,2014,4.2036552
Cayman Islands,CYM,2015,4.45974
Cayman Islands,CYM,2016,4.446753
Cayman Islands,CYM,2017,4.133971
Cayman Islands,CYM,2018,4.1490283
Cayman Islands,CYM,2019,3.6401591
Cayman Islands,CYM,2020,4.4098363
Chile,CHL,2001,0.45327917
Chile,CHL,2002,0.5679887
Chile,CHL,2003,0.54275095
Chile,CHL,2004,0.5708684
Chile,CHL,2005,0.47311297
Chile,CHL,2006,0.424767
Chile,CHL,2007,0.2955724
Chile,CHL,2008,0.3701107
Chile,CHL,2009,0.325
Chile,CHL,2010,0.27990004
Chile,CHL,2011,0.26330888
Chile,CHL,2012,0.23719752
Chile,CHL,2013,0.24636465
Chile,CHL,2014,0.25204137
Chile,CHL,2015,0.22532381
Chile,CHL,2016,0.19003722
Chile,CHL,2017,0.18155038
Chile,CHL,2018,0.15376551
Chile,CHL,2019,0.20208056
Chile,CHL,2020,0.1710303
Chile,CHL,2021,0.007894737
Colombia,COL,1995,0.024303073
Colombia,COL,1996,0.19017433
Colombia,COL,1997,0.18622848
Colombia,COL,1998,0.22106825
Colombia,COL,1999,0.32783884
Colombia,COL,2000,0.26929983
Colombia,COL,2001,0.2792208
Colombia,COL,2002,0.16578484
Colombia,COL,2003,0.0688
Colombia,COL,2004,0.061946902
Colombia,COL,2005,0.051446944
Colombia,COL,2006,0.024938876
Colombia,COL,2007,0.05634428
Colombia,COL,2008,0.09840311
Colombia,COL,2009,0.12055837
Colombia,COL,2010,0.21067616
Colombia,COL,2011,0.15320607
Colombia,COL,2012,0.11651376
Colombia,COL,2013,0.13417833
Colombia,COL,2014,0.12304075
Colombia,COL,2015,0.087770246
Colombia,COL,2016,0.09080119
Colombia,COL,2017,0.09294181
Colombia,COL,2018,0.09402985
Colombia,COL,2019,0.086831376
Colombia,COL,2020,0.10618067
Colombia,COL,2021,0.008816705
Congo,COG,2010,0.025773196
Congo,COG,2011,0.027522936
Congo,COG,2012,0.01171875
Congo,COG,2013,0.005830904
Congo,COG,2014,0.013274336
Congo,COG,2015,0.018181818
Congo,COG,2016,0.009478673
Congo,COG,2017,0.013422819
Congo,COG,2018,0.012820513
Costa Rica,CRI,1995,0.17707007
Costa Rica,CRI,1996,0.20358515
Costa Rica,CRI,1997,0.24784216
Costa Rica,CRI,1998,0.23753977
Costa Rica,CRI,1999,0.22771318
Costa Rica,CRI,2000,0.17463236
Costa Rica,CRI,2001,0.16710876
Costa Rica,CRI,2002,0.19946092
Costa Rica,CRI,2003,0.22195318
Costa Rica,CRI,2004,0.21885754
Costa Rica,CRI,2005,0.16676593
Costa Rica,CRI,2006,0.2005797
Costa Rica,CRI,2007,0.16262627
Costa Rica,CRI,2008,0.15318334
Costa Rica,CRI,2009,0.20072803
Costa Rica,CRI,2010,0.18809524
Costa Rica,CRI,2011,0.15237226
Costa Rica,CRI,2012,0.08493385
Costa Rica,CRI,2013,0.087726526
Costa Rica,CRI,2014,0.0922042
Costa Rica,CRI,2015,0.08984962
Costa Rica,CRI,2016,0.09538461
Costa Rica,CRI,2017,0.09155405
Costa Rica,CRI,2018,0.098110706
Costa Rica,CRI,2019,0.07231602
Costa Rica,CRI,2020,0.13300395
Costa Rica,CRI,2021,0.020786934
Cuba,CUB,1995,0.0040431265
Cuba,CUB,1996,0.005005005
Cuba,CUB,1997,0.014744146
Cuba,CUB,1998,0.018705036
Cuba,CUB,1999,0.02690583
Cuba,CUB,2000,0.018954623
Cuba,CUB,2001,0.022465438
Cuba,CUB,2002,0.018115941
Cuba,CUB,2003,0.031943694
Cuba,CUB,2004,0.015865147
Cuba,CUB,2005,0.025652366
Cuba,CUB,2006,0.033023257
Cuba,CUB,2007,0.015573383
Cuba,CUB,2008,0.013816926
Cuba,CUB,2009,0.01039501
Cuba,CUB,2010,0.009972078
Cuba,CUB,2011,0.010416667
Cuba,CUB,2012,0.008501594
Cuba,CUB,2013,0.008101444
Cuba,CUB,2014,0.011070111
Cuba,CUB,2015,0.009697661
Cuba,CUB,2016,0.008553459
Curacao,CUW,1995,0.76785713
Curacao,CUW,1996,0.80841124
Curacao,CUW,1997,1.0585365
Curacao,CUW,1998,1.201005
Curacao,CUW,1999,1.1868687
Curacao,CUW,2000,1.6858639
Curacao,CUW,2001,1.5317073
Curacao,CUW,2002,1.5
Curacao,CUW,2003,1.2941177
Curacao,CUW,2004,1.0269058
Curacao,CUW,2005,1.2972972
Curacao,CUW,2006,1.4444444
Curacao,CUW,2007,1.2133334
Curacao,CUW,2008,0.88997555
Curacao,CUW,2009,1.2016349
Curacao,CUW,2010,1.2280701
Curacao,CUW,2011,1.1461538
Curacao,CUW,2012,1.1567696
Curacao,CUW,2013,1.4285715
Curacao,CUW,2014,1.4977876
Curacao,CUW,2015,1.2905983
Curacao,CUW,2016,1.138322
Curacao,CUW,2017,1.6516291
Curacao,CUW,2018,1.800926
Curacao,CUW,2019,1.7866379
Curacao,CUW,2020,1.4914286
Curacao,CUW,2021,0.5788679
Cyprus,CYP,1995,0.07285714
Cyprus,CYP,1996,0.07128205
Cyprus,CYP,1997,0.05076628
Cyprus,CYP,1998,0.060278904
Cyprus,CYP,1999,0.058751028
Cyprus,CYP,2000,0.08413999
Cyprus,CYP,2001,0.05339266
Cyprus,CYP,2002,0.0318445
Cyprus,CYP,2003,0.049066436
Cyprus,CYP,2004,0.054916985
Cyprus,CYP,2005,0.0757085
Cyprus,CYP,2006,0.094960436
Cyprus,CYP,2007,0.105546355
Cyprus,CYP,2008,0.094425954
Cyprus,CYP,2009,0.106959365
Cyprus,CYP,2010,0.12747353
Cyprus,CYP,2011,0.097826086
Cyprus,CYP,2012,0.06896552
Cyprus,CYP,2013,0.09189189
Cyprus,CYP,2014,0.06022122
Cyprus,CYP,2015,0.04550583
Cyprus,CYP,2016,0.031377472
Cyprus,CYP,2017,0.02683461
Cyprus,CYP,2018,0.021579081
Cyprus,CYP,2019,0.035202414
Czechia,CZE,2003,1.6315928
Czechia,CZE,2004,1.6315906
Czechia,CZE,2005,1.6315398
Czechia,CZE,2006,1.6316175
Czechia,CZE,2007,1.4146211
Czechia,CZE,2008,1.331164
Czechia,CZE,2009,1.6316682
Czechia,CZE,2010,1.5427048
Czechia,CZE,2011,1.529216
Czechia,CZE,2012,1.5437124
Czechia,CZE,2013,1.5565048
Czechia,CZE,2014,1.5511316
Czechia,CZE,2015,1.5478957
Czechia,CZE,2016,1.53896
Czechia,CZE,2017,1.5394073
Czechia,CZE,2018,1.5393486
Czechia,CZE,2019,1.5392123
Czechia,CZE,2020,1.619457
Democratic Republic of Congo,COD,1995,1.4285715
Democratic Republic of Congo,COD,1999,0.25
Democratic Republic of Congo,COD,2000,0.19417475
Democratic Republic of Congo,COD,2001,0.36363637
Democratic Republic of Congo,COD,2002,0.71428573
Democratic Republic of Congo,COD,2003,0.5714286
Democratic Republic of Congo,COD,2011,0.059139784
Denmark,DNK,2003,5.0791593
Denmark,DNK,2004,3.988464
Denmark,DNK,2005,1.9338636
Denmark,DNK,2006,1.9101124
Denmark,DNK,2007,1.9230934
Denmark,DNK,2008,1.9802573
Denmark,DNK,2009,2.1088102
Denmark,DNK,2010,2.0569534
Denmark,DNK,2011,2.282172
Denmark,DNK,2012,2.1270876
Denmark,DNK,2013,2.0987496
Denmark,DNK,2014,1.7340021
Denmark,DNK,2015,1.7061589
Denmark,DNK,2016,1.6613487
Denmark,DNK,2017,1.4735233
Denmark,DNK,2018,1.4159542
Denmark,DNK,2019,1.2424632
Denmark,DNK,2020,1.5648148
Denmark,DNK,2021,1.4255403
Dominica,DMA,1995,2.3833334
Dominica,DMA,1996,3.142857
Dominica,DMA,1997,3.6
Dominica,DMA,1998,3.7272727
Dominica,DMA,1999,2.7837837
Dominica,DMA,2000,3.4571428
Dominica,DMA,2001,3.1818182
Dominica,DMA,2002,2.0144928
Dominica,DMA,2003,2.4794521
Dominica,DMA,2004,4.8375
Dominica,DMA,2005,3.835443
Dominica,DMA,2006,4.535714
Dominica,DMA,2007,4.3950615
Dominica,DMA,2008,4.7777777
Dominica,DMA,2009,7.1066666
Dominica,DMA,2010,6.7402596
Dominica,DMA,2011,4.5
Dominica,DMA,2012,3.4050634
Dominica,DMA,2013,2.9871795
Dominica,DMA,2014,3.5460122
Dominica,DMA,2015,3.7733333
Dominica,DMA,2016,3.5641026
Dominica,DMA,2017,2.1944444
Dominica,DMA,2018,2.1587303
Dominica,DMA,2019,2.5777779
Dominica,DMA,2020,5.3636365
Dominica,DMA,2021,3.4
Dominican Republic,DOM,1995,0.016891891
Dominican Republic,DOM,1996,0.057632398
Dominican Republic,DOM,1997,0.12256897
Dominican Republic,DOM,1998,0.17020355
Dominican Republic,DOM,1999,0.106832765
Dominican Republic,DOM,2000,0.061450638
Dominican Republic,DOM,2001,0.072172105
Dominican Republic,DOM,2002,0.087869085
Dominican Republic,DOM,2003,0.12126752
Dominican Republic,DOM,2004,0.13246377
Dominican Republic,DOM,2005,0.078569494
Dominican Republic,DOM,2006,0.07641866
Dominican Republic,DOM,2007,0.09673367
Dominican Republic,DOM,2008,0.11934673
Dominican Republic,DOM,2009,0.124499
Dominican Republic,DOM,2010,0.08557576
Dominican Republic,DOM,2011,0.08081746
Dominican Republic,DOM,2012,0.074074075
Dominican Republic,DOM,2013,0.090405114
Dominican Republic,DOM,2014,0.0846073
Dominican Republic,DOM,2015,0.09446429
Dominican Republic,DOM,2016,0.1357542
Dominican Republic,DOM,2017,0.17905624
Dominican Republic,DOM,2018,0.14949003
Dominican Republic,DOM,2019,0.171269
Dominican Republic,DOM,2020,0.14261954
Dominican Republic,DOM,2021,0.066680014
Egypt,EGY,1995,0.0912574
Egypt,EGY,1996,0.10430839
Egypt,EGY,1997,0.08342451
Egypt,EGY,1998,0.07500778
Egypt,EGY,1999,0.068374164
Egypt,EGY,2000,0.07623143
Egypt,EGY,2001,0.066789076
Egypt,EGY,2002,0.058295965
Egypt,EGY,2003,0.051862165
Egypt,EGY,2004,0.039640795
Egypt,EGY,2005,0.044032022
Egypt,EGY,2006,0.050543603
Egypt,EGY,2007,0.04533459
Egypt,EGY,2008,0.04391672
Egypt,EGY,2009,0.05220749
Egypt,EGY,2010,0.04839513
Egypt,EGY,2011,0.03664315
Egypt,EGY,2012,0.030010719
Egypt,EGY,2013,0.031611074
Egypt,EGY,2014,0.025902808
Egypt,EGY,2015,0.020680599
Egypt,EGY,2016,0.02681628
Egypt,EGY,2017,0.016672796
Egypt,EGY,2018,0.013397642
Egypt,EGY,2019,0.011727245
El Salvador,SLV,2000,0.09056604
El Salvador,SLV,2001,0.093877554
El Salvador,SLV,2002,0.10902256
El Salvador,SLV,2003,0.108333334
El Salvador,SLV,2004,0.08307045
El Salvador,SLV,2005,0.15882875
El Salvador,SLV,2006,0.1735731
El Salvador,SLV,2007,0.2845407
El Salvador,SLV,2008,0.3537906
El Salvador,SLV,2009,0.3583868
El Salvador,SLV,2010,0.39652175
El Salvador,SLV,2011,0.38006756
El Salvador,SLV,2012,0.38486055
El Salvador,SLV,2013,0.42010912
El Salvador,SLV,2014,0.40223047
El Salvador,SLV,2015,0.40727532
El Salvador,SLV,2016,0.43096235
El Salvador,SLV,2017,0.44408742
El Salvador,SLV,2018,0.5117749
El Salvador,SLV,2019,0.4943375
El Salvador,SLV,2020,0.39526412
El Salvador,SLV,2021,0.17801477
Estonia,EST,1995,2.981132
Estonia,EST,1996,2.675188
Estonia,EST,1997,2.5876713
Estonia,EST,1998,2.5260606
Estonia,EST,1999,2.348421
